# version: e111_eg58_p18_f463989d
# date: 11/7/2024, 9:45:31 AM
# organism: hsapiens
# all results: false
# ordered: false
# no iea: false
# sources: GO:MF,GO:BP,GO:CC,KEGG,REAC,WP,TF,MIRNA,HPA,CORUM,HP
# combined: false
# numeric ns: ENTREZGENE_ACC
# domain scope: custom
# measure underrepresentation: false
# significance threshold method: g_SCS
# user threshold: 0.01
# no evidences: false
# query genes included: query_1<ENSG00000160224,ENSG00000151067,ENSG00000131848,ENSG00000186487,ENSG00000060237,ENSG00000063169,ENSG00000048544,ENSG00000090534,ENSG00000120685,ENSG00000198730,ENSG00000145248,ENSG00000130522,ENSG00000102021,ENSG00000100346,ENSG00000075292,ENSG00000103550,ENSG00000283706,ENSG00000174718,ENSG00000087074,ENSG00000141279,ENSG00000188372,ENSG00000124942,ENSG00000142303,ENSG00000175198,ENSG00000151320,ENSG00000105993,ENSG00000166923,ENSG00000229544,ENSG00000158014,ENSG00000198010,ENSG00000277481,ENSG00000103005,ENSG00000144048,ENSG00000172869,ENSG00000133895,ENSG00000123200,ENSG00000075891,ENSG00000174137,ENSG00000120306,ENSG00000181085,ENSG00000141562,ENSG00000145362,ENSG00000151612,ENSG00000162607,ENSG00000177200,ENSG00000135241,ENSG00000143850,ENSG00000138741,ENSG00000187266,ENSG00000140836,ENSG00000125686,ENSG00000197651,ENSG00000146122,ENSG00000130711,ENSG00000125637,ENSG00000139144,ENSG00000157833,ENSG00000215045,ENSG00000186496,ENSG00000073111,ENSG00000183621,ENSG00000112238,ENSG00000177679,ENSG00000183011,ENSG00000100139,ENSG00000142611,ENSG00000183495,ENSG00000172663,ENSG00000185010,ENSG00000120057,ENSG00000186517,ENSG00000183530,ENSG00000110274,ENSG00000129595,ENSG00000146147,ENSG00000008323,ENSG00000182674,ENSG00000196862,ENSG00000196159,ENSG00000106571,ENSG00000122859,ENSG00000149115,ENSG00000036828,ENSG00000224940,ENSG00000136492,ENSG00000149231,ENSG00000244025,ENSG00000113615,ENSG00000051825,ENSG00000100242,ENSG00000203867,ENSG00000165702,ENSG00000157017,ENSG00000152795,ENSG00000240432,ENSG00000104976,ENSG00000165757,ENSG00000168453,ENSG00000106546,ENSG00000182950,ENSG00000197451,ENSG00000181523,ENSG00000169515,ENSG00000196588,ENSG00000102471,ENSG00000288701,ENSG00000160051,ENSG00000152580,ENSG00000170779,ENSG00000214929,ENSG00000102870,ENSG00000144357,ENSG00000131504,ENSG00000173253,ENSG00000148408,ENSG00000083635,ENSG00000170390,ENSG00000253729,ENSG00000182150,ENSG00000152457,ENSG00000080503,ENSG00000136931,ENSG00000134909,ENSG00000106948,ENSG00000184408,ENSG00000135835,ENSG00000150527,ENSG00000138375,ENSG00000187492,ENSG00000105464,ENSG00000105486,ENSG00000062524,ENSG00000100596,ENSG00000139613,ENSG00000139746,ENSG00000011405,ENSG00000179270,ENSG00000176387,ENSG00000255245,ENSG00000226650,ENSG00000039523,ENSG00000074755,ENSG00000183354,ENSG00000183145,ENSG00000141431,ENSG00000204103,ENSG00000079313,ENSG00000183072,ENSG00000171487,ENSG00000101868,ENSG00000196805,ENSG00000185888,ENSG00000182255,ENSG00000112584,ENSG00000188522,ENSG00000188157,ENSG00000163161,ENSG00000144191,ENSG00000138771,ENSG00000203786,ENSG00000164741,ENSG00000244588,ENSG00000078399,ENSG00000117523,ENSG00000181781,ENSG00000137642,ENSG00000129250,ENSG00000196218,ENSG00000115380,ENSG00000061936,ENSG00000122877,ENSG00000180347,ENSG00000111199,ENSG00000137802,ENSG00000110013,ENSG00000066455,ENSG00000142694,ENSG00000186971,ENSG00000135541,ENSG00000110395,ENSG00000112851,ENSG00000138081,ENSG00000155592,ENSG00000162522,ENSG00000185359,ENSG00000185313,ENSG00000169862,ENSG00000082996,ENSG00000160716,ENSG00000110888,ENSG00000151650,ENSG00000129518,ENSG00000106511,ENSG00000112414,ENSG00000130748,ENSG00000102302,ENSG00000243156,ENSG00000112319,ENSG00000113360,ENSG00000162928,ENSG00000221890,ENSG00000173575,ENSG00000213889,ENSG00000069696,ENSG00000182957,ENSG00000081913,ENSG00000125787,ENSG00000010818,ENSG00000148719,ENSG00000141837,ENSG00000183873,ENSG00000131196,ENSG00000005513,ENSG00000137460,ENSG00000115504,ENSG00000204316,ENSG00000168827,ENSG00000054118,ENSG00000134363,ENSG00000185436,ENSG00000026103,ENSG00000049769,ENSG00000165699,ENSG00000151883,ENSG00000054654,ENSG00000118492,ENSG00000083093,ENSG00000198815,ENSG00000175928,ENSG00000170871,ENSG00000100503,ENSG00000143409,ENSG00000150275,ENSG00000151575,ENSG00000132382,ENSG00000104714,ENSG00000119335,ENSG00000054267,ENSG00000156709,ENSG00000215853,ENSG00000124203,ENSG00000159216,ENSG00000126821,ENSG00000075826,ENSG00000228672,ENSG00000087266,ENSG00000176542,ENSG00000180424,ENSG00000155754,ENSG00000130270,ENSG00000152137,ENSG00000185155,ENSG00000115355,ENSG00000204301,ENSG00000182103,ENSG00000148396,ENSG00000121101,ENSG00000138756,ENSG00000101751,ENSG00000182871,ENSG00000178403,ENSG00000174106,ENSG00000164379,ENSG00000129116,ENSG00000131263,ENSG00000066739,ENSG00000189132,ENSG00000100154,ENSG00000154118,ENSG00000165066,ENSG00000165733,ENSG00000167978,ENSG00000157637,ENSG00000131115,ENSG00000136574,ENSG00000185527,ENSG00000226174,ENSG00000142409,ENSG00000206190,ENSG00000104081,ENSG00000198947,ENSG00000156968,ENSG00000117707,ENSG00000009830,ENSG00000122180,ENSG00000187026,ENSG00000105204,ENSG00000168509,ENSG00000196323,ENSG00000179583,ENSG00000126705,ENSG00000137449,ENSG00000156113,ENSG00000164080,ENSG00000100234,ENSG00000170561,ENSG00000118900,ENSG00000184814,ENSG00000112877,ENSG00000065882,ENSG00000119514,ENSG00000243716,ENSG00000007384,ENSG00000175294,ENSG00000221955,ENSG00000130312,ENSG00000139436,ENSG00000106477,ENSG00000060718,ENSG00000124788,ENSG00000125835,ENSG00000167941,ENSG00000127663,ENSG00000160973,ENSG00000168615,ENSG00000196976,ENSG00000198932,ENSG00000099624,ENSG00000093000,ENSG00000105227,ENSG00000100150,ENSG00000189134,ENSG00000180535,ENSG00000198783,ENSG00000158828,ENSG00000157193,ENSG00000121454,ENSG00000138376,ENSG00000184675,ENSG00000183808,ENSG00000105738,ENSG00000253304,ENSG00000105559,ENSG00000139174,ENSG00000109475,ENSG00000111262,ENSG00000100749,ENSG00000161609,ENSG00000127526,ENSG00000103264,ENSG00000276581,ENSG00000134905,ENSG00000185958,ENSG00000038358,ENSG00000105373,ENSG00000171564,ENSG00000253710,ENSG00000153820,ENSG00000165678,ENSG00000162702,ENSG00000155115,ENSG00000167615,ENSG00000134644,ENSG00000117983,ENSG00000139289,ENSG00000124429,ENSG00000128564,ENSG00000089250,ENSG00000124256,ENSG00000183837,ENSG00000157510,ENSG00000068308,ENSG00000168264,ENSG00000236761,ENSG00000142192,ENSG00000204370,ENSG00000015133,ENSG00000174004,ENSG00000135100,ENSG00000124177,ENSG00000186918,ENSG00000172985,ENSG00000122257,ENSG00000119596,ENSG00000177169,ENSG00000146085,ENSG00000187908,ENSG00000181588,ENSG00000176771,ENSG00000164190,ENSG00000232040,ENSG00000196712,ENSG00000184351,ENSG00000136205,ENSG00000119969,ENSG00000185189,ENSG00000115109,ENSG00000127947,ENSG00000154133,ENSG00000112305,ENSG00000110066,ENSG00000108395,ENSG00000145012,ENSG00000076067,ENSG00000141385,ENSG00000184292,ENSG00000130766,ENSG00000107890,ENSG00000018510,ENSG00000055118,ENSG00000173218,ENSG00000147526,ENSG00000162892,ENSG00000137714,ENSG00000243335,ENSG00000161904,ENSG00000153989,ENSG00000163704,ENSG00000072195,ENSG00000160867,ENSG00000108829,ENSG00000135052,ENSG00000073331,ENSG00000164270,ENSG00000137731,ENSG00000077097,ENSG00000185002,ENSG00000108375,ENSG00000205809,ENSG00000152104,ENSG00000185104,ENSG00000273559,ENSG00000169064,ENSG00000162571,ENSG00000156983,ENSG00000114988,ENSG00000168542,ENSG00000142156,ENSG00000166813,ENSG00000153201,ENSG00000205517,ENSG00000167202,ENSG00000104044,ENSG00000165694,ENSG00000272333,ENSG00000159450,ENSG00000049089,ENSG00000167702,ENSG00000099822,ENSG00000090905,ENSG00000164362,ENSG00000183454,ENSG00000049618,ENSG00000132821,ENSG00000132613,ENSG00000149782,ENSG00000106327,ENSG00000213658,ENSG00000129173,ENSG00000204438,ENSG00000179348,ENSG00000182197,ENSG00000101546,ENSG00000122778,ENSG00000108592,ENSG00000166823,ENSG00000265107,ENSG00000168014,ENSG00000050405,ENSG00000161849,ENSG00000198851,ENSG00000099940,ENSG00000008300,ENSG00000213619,ENSG00000121361,ENSG00000163795,ENSG00000189292,ENSG00000113430,ENSG00000171320,ENSG00000116641,ENSG00000112715,ENSG00000130307,ENSG00000117616,ENSG00000100739,ENSG00000130299>
# query genes not included: P84996,P04280
# query genes duplicates: O75190,H3BN52,F8W6L1,Q9UL68,Q9BRA0,A0A3B3ISW5,A0A7I2V4I5,F5GWT4,A0A0A0MR67,C9IZ01,Q9Y485,A0A087WUK2,Q5VTD9,Q86T65,O15027,F6T8Q0,A0A8V8TQC4,Q9H324,E9PDI6,O00555,A0A0B4J1S1,Q96EK7,O60610,A0A087WZ19,Q13936,Q8NCP5,E9PHB6,A0A0C4DGQ1,Q8N4S0,Q6KC79,Q7Z6I6,Q5FBX8,P55201,C9IYG1,A0A087X0H9,Q6NSI3
"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","animal organ development","GO:0048513","true","0.000035999240715544454","4.443706659136233","2279","475","132","13562","O43918,A0A0A0MSA1,Q9H4A3,P21754,Q13023,A0A0J9YX62,O60565,Q7Z443,Q5SZP1,Q01484,P19235,Q15911,Q15648,P49736,Q9H4Q3,Q6V0I7,P10071,Q9Y4Z2,P41180,A0A804HL36,Q9UH99,Q5T481,Q9UBU3,Q99729,Q8N568,P78527,Q13285,A7KAX9,Q7Z591,O15399,O15270,P57055,Q9C0F0,Q9Y5Q3,P52952,P35325,P19447,Q96QB1,Q9H4I0,P31269,Q92673,P21817,Q12805,P11161,Q9HBA0,A0A7P0T7Z8,P22681,Q9Y5Y9,P17787,P50222,Q86SQ4,P98174,F2Z2Y1,Q92968,O14647,E9PG18,O95644,P57073,P19883,A0A2R8Y5S3,Q8WXH0,Q86YC2,Q8N4C6,A0A087WZN9,Q4LE39,Q01196,Q9BX95,Q68DE3,Q9H2W2,Q99466,F1T0I1,Q9NSY1,P39060,Q9H2A3,Q9C009,Q8WX93,Q9HBR0,P43694,Q4G0X0,Q92786,Q9UKY4,P15173,Q9Y463,Q5TGY3,Q9BZI1,F8VXI9,P12107,P54253,F5GX28,O75593,Q13443,Q7RTS1,Q96NB3,Q14114,Q969G2,Q5JTC6,O60292,Q96MT3,Q09470,O15240,Q96G74,P05067,P20823,Q7Z6E9,A0A590UJS4,P21359,A0A0B4J1V9,Q9HCM4,C9J6S5,P09758,E7EVI4,Q8NC56,Q15772,Q02880,Q8HWS3,P02461,Q07283,Q12879,A0AVK6,P23769,Q16394,Q9BRJ9,P36382,Q4AC94,Q9NSB2,P07766,O75489,Q15842,Q8N8E2,P78413,Q96N67,P15692"
"GO:BP","positive regulation of nucleobase-containing compound metabolic process","GO:0045935","true","0.0013508318484387787","2.869398708594692","1597","475","97","13562","O43918,Q9H4A3,Q9NZM4,Q6PD62,P17535,P21754,O60565,O00255,Q5SZP1,Q8TD08,Q17R98,O94782,Q15911,Q15648,Q9HAZ2,Q96L91,Q5VWP3,P10071,Q9Y4Z2,Q9C0C2,Q5T481,A0A024R8F3,P35869,Q99729,W0Z7M9,Q9UEG4,Q9Y5R5,Q9UHK0,P78527,F6VDE0,Q13285,Q7Z591,Q8TAQ2,Q9C0F0,Q9Y5Q3,P52952,O00468,P31269,P11161,A0A7P0T7Z8,Q6IMN6,O95231,Q56P03,P50222,F2Z2Y1,O95644,P57073,Q9Y2W1,Q9UPW0,Q9BQG0,Q4LE39,Q01196,Q68DE3,Q9H2W2,Q99466,Q9H2A3,A6NJ46,Q86WZ6,P43694,Q92786,P15173,Q9Y463,Q6ZVN8,P33076,Q9BQB4,O75593,Q7RTS1,Q9BXM7,Q969G2,Q9Y2X9,Q14671,P29475,P05067,P20823,Q8TD26,Q9H8N7,Q86XN8,A0A590UJS4,C9J6S5,O94972,Q12809,E7EVI4,P22455,Q02880,Q8HWS3,Q9UNN5,A0A804HI52,Q9UMN6,Q8NDV7,O14746,Q8NFD5,Q9UP52,A0AVK6,P23769,Q9BRJ9,Q8N8E2,P15692"
"GO:BP","positive regulation of RNA biosynthetic process","GO:1902680","false","0.0019569227879451426","2.7084263094625323","1343","475","85","13562","O43918,Q9H4A3,Q9NZM4,Q6PD62,P17535,P21754,O60565,O00255,Q5SZP1,Q17R98,Q15911,Q15648,Q9HAZ2,Q96L91,Q5VWP3,P10071,Q9Y4Z2,A0A024R8F3,P35869,Q99729,W0Z7M9,Q9UEG4,Q9Y5R5,Q9UHK0,P78527,F6VDE0,Q13285,Q7Z591,Q8TAQ2,Q9C0F0,Q9Y5Q3,P52952,O00468,P31269,P11161,A0A7P0T7Z8,Q6IMN6,O95231,Q56P03,P50222,O95644,P57073,Q9Y2W1,Q9UPW0,Q9BQG0,Q4LE39,Q01196,Q68DE3,Q9H2W2,Q99466,Q9H2A3,A6NJ46,Q86WZ6,P43694,Q92786,P15173,Q9Y463,Q6ZVN8,P33076,Q9BQB4,O75593,Q7RTS1,Q969G2,Q9Y2X9,P29475,P05067,P20823,Q8TD26,Q9H8N7,A0A590UJS4,O94972,Q12809,E7EVI4,Q02880,Q8HWS3,A0A804HI52,Q9UMN6,O14746,Q8NFD5,Q9UP52,A0AVK6,P23769,Q9BRJ9,Q8N8E2,P15692"
"GO:BP","positive regulation of RNA metabolic process","GO:0051254","false","0.001969118858778264","2.70572806844615","1453","475","90","13562","O43918,Q9H4A3,Q9NZM4,Q6PD62,P17535,P21754,O60565,O00255,Q5SZP1,Q17R98,Q15911,Q15648,Q9HAZ2,Q96L91,Q5VWP3,P10071,Q9Y4Z2,Q9C0C2,Q5T481,A0A024R8F3,P35869,Q99729,W0Z7M9,Q9UEG4,Q9Y5R5,Q9UHK0,P78527,F6VDE0,Q13285,Q7Z591,Q8TAQ2,Q9C0F0,Q9Y5Q3,P52952,O00468,P31269,P11161,A0A7P0T7Z8,Q6IMN6,O95231,Q56P03,P50222,O95644,P57073,Q9Y2W1,Q9UPW0,Q9BQG0,Q4LE39,Q01196,Q68DE3,Q9H2W2,Q99466,Q9H2A3,A6NJ46,Q86WZ6,P43694,Q92786,P15173,Q9Y463,Q6ZVN8,P33076,Q9BQB4,O75593,Q7RTS1,Q969G2,Q9Y2X9,Q14671,P29475,P05067,P20823,Q8TD26,Q9H8N7,Q86XN8,A0A590UJS4,O94972,Q12809,E7EVI4,Q02880,Q8HWS3,A0A804HI52,Q9UMN6,Q8NDV7,O14746,Q8NFD5,Q9UP52,A0AVK6,P23769,Q9BRJ9,Q8N8E2,P15692"
"GO:BP","cell differentiation","GO:0030154","true","0.0022738951584521973","2.6432295630235405","3247","475","165","13562","O43918,A0A2R8YF72,Q9H4A3,Q9NZM4,P40225,Q6PD62,P17535,P21754,Q13023,A0A0J9YX62,O60565,Q9UD57,O00255,Q5SZP1,Q01484,P19235,Q15911,Q15648,A0A0J9YYF7,Q9H4Q4,Q9H4Q3,Q8N3F8,Q9HAZ2,Q5T4F7,Q6V0I7,P10071,Q9Y4Z2,A0A804HL36,Q9UH99,A0A024R8F3,Q9UBU3,Q99729,W0Z7M9,Q5JSZ5,Q6WRI0,Q6ZQQ2,Q8N568,P78527,Q96SD1,F6VDE0,Q13285,A7KAX9,Q7Z591,P29376,Q8TAQ2,A6NGG8,Q9Y5Q3,P52952,P35325,A0A0D9SEJ5,O00468,P19447,P31269,E7EPN9,Q92673,P21817,Q12805,P11161,Q9HBA0,A0A7P0T7Z8,Q9P206,E7EPC8,P17787,Q6IMN6,Q86SQ4,F2Z2Y1,Q9NRR4,Q92968,O14647,O95644,P57073,P19883,A0A2R8Y5S3,Q8WXH0,Q8N7X0,Q9UPW0,Q8N4C6,A0A087WZN9,Q9BQG0,Q4LE39,O95831,Q01196,Q9BX95,Q68DE3,Q53TS8,Q9H2W2,Q3V6T2,Q99466,P39060,Q9H2A3,Q9C009,Q8WX93,A6NJ46,P43694,Q4G0X0,Q92786,P15173,Q9Y463,Q5TGY3,Q9BZI1,Q8NEC5,P12107,O75593,Q13443,Q9BXM0,Q5M9Q1,Q7RTS1,Q96NB3,Q9BXM7,Q14114,Q969G2,Q5JTC6,O60292,Q96MT3,Q09470,Q8N6L0,Q5VU36,Q9Y2X9,Q14671,Q8WVV4,P29475,Q96G74,Q7Z5L9,P05067,Q9P219,Q86YC3,O75385,Q9UGM3,A0A590UJS4,P21359,Q9NSY0,Q9HCM4,B4DYV8,Q8IYB5,Q9Y4W6,P09758,E7ESJ3,Q8NC56,Q96E22,Q15772,P22455,Q02880,Q8HWS3,A0A804HI52,P02461,P12109,Q04671,Q6ZUT3,Q07283,O14746,Q12879,Q8NFD5,A0AVK6,P23769,Q16394,Q9BRJ9,Q9NSB2,P07766,Q9NYQ7,Q15842,Q6UX46,P78413,Q56NI9,Q96N67,P15692"
"GO:BP","cellular developmental process","GO:0048869","false","0.0023248617419313754","2.6336028692263533","3248","475","165","13562","O43918,A0A2R8YF72,Q9H4A3,Q9NZM4,P40225,Q6PD62,P17535,P21754,Q13023,A0A0J9YX62,O60565,Q9UD57,O00255,Q5SZP1,Q01484,P19235,Q15911,Q15648,A0A0J9YYF7,Q9H4Q4,Q9H4Q3,Q8N3F8,Q9HAZ2,Q5T4F7,Q6V0I7,P10071,Q9Y4Z2,A0A804HL36,Q9UH99,A0A024R8F3,Q9UBU3,Q99729,W0Z7M9,Q5JSZ5,Q6WRI0,Q6ZQQ2,Q8N568,P78527,Q96SD1,F6VDE0,Q13285,A7KAX9,Q7Z591,P29376,Q8TAQ2,A6NGG8,Q9Y5Q3,P52952,P35325,A0A0D9SEJ5,O00468,P19447,P31269,E7EPN9,Q92673,P21817,Q12805,P11161,Q9HBA0,A0A7P0T7Z8,Q9P206,E7EPC8,P17787,Q6IMN6,Q86SQ4,F2Z2Y1,Q9NRR4,Q92968,O14647,O95644,P57073,P19883,A0A2R8Y5S3,Q8WXH0,Q8N7X0,Q9UPW0,Q8N4C6,A0A087WZN9,Q9BQG0,Q4LE39,O95831,Q01196,Q9BX95,Q68DE3,Q53TS8,Q9H2W2,Q3V6T2,Q99466,P39060,Q9H2A3,Q9C009,Q8WX93,A6NJ46,P43694,Q4G0X0,Q92786,P15173,Q9Y463,Q5TGY3,Q9BZI1,Q8NEC5,P12107,O75593,Q13443,Q9BXM0,Q5M9Q1,Q7RTS1,Q96NB3,Q9BXM7,Q14114,Q969G2,Q5JTC6,O60292,Q96MT3,Q09470,Q8N6L0,Q5VU36,Q9Y2X9,Q14671,Q8WVV4,P29475,Q96G74,Q7Z5L9,P05067,Q9P219,Q86YC3,O75385,Q9UGM3,A0A590UJS4,P21359,Q9NSY0,Q9HCM4,B4DYV8,Q8IYB5,Q9Y4W6,P09758,E7ESJ3,Q8NC56,Q96E22,Q15772,P22455,Q02880,Q8HWS3,A0A804HI52,P02461,P12109,Q04671,Q6ZUT3,Q07283,O14746,Q12879,Q8NFD5,A0AVK6,P23769,Q16394,Q9BRJ9,Q9NSB2,P07766,Q9NYQ7,Q15842,Q6UX46,P78413,Q56NI9,Q96N67,P15692"
"GO:BP","positive regulation of DNA-templated transcription","GO:0045893","false","0.003793456746432973","2.4209648634629892","1341","475","84","13562","O43918,Q9H4A3,Q9NZM4,Q6PD62,P17535,P21754,O60565,O00255,Q5SZP1,Q17R98,Q15911,Q15648,Q9HAZ2,Q96L91,Q5VWP3,P10071,Q9Y4Z2,A0A024R8F3,P35869,Q99729,W0Z7M9,Q9UEG4,Q9Y5R5,Q9UHK0,P78527,F6VDE0,Q13285,Q7Z591,Q8TAQ2,Q9C0F0,Q9Y5Q3,P52952,O00468,P31269,P11161,A0A7P0T7Z8,Q6IMN6,O95231,Q56P03,P50222,O95644,P57073,Q9Y2W1,Q9UPW0,Q9BQG0,Q4LE39,Q01196,Q68DE3,Q9H2W2,Q99466,Q9H2A3,A6NJ46,Q86WZ6,P43694,Q92786,P15173,Q9Y463,Q6ZVN8,P33076,Q9BQB4,O75593,Q7RTS1,Q969G2,Q9Y2X9,P29475,P05067,P20823,Q8TD26,Q9H8N7,A0A590UJS4,O94972,Q12809,E7EVI4,Q8HWS3,A0A804HI52,Q9UMN6,O14746,Q8NFD5,Q9UP52,A0AVK6,P23769,Q9BRJ9,Q8N8E2,P15692"
"GO:BP","brain development","GO:0007420","false","0.003929081986884391","2.405708908811003","564","475","46","13562","Q5SZP1,P19235,Q15648,Q9H4Q3,Q6V0I7,P10071,Q9Y4Z2,Q9UH99,Q8N568,P78527,A7KAX9,Q7Z591,O15399,Q9Y5Q3,Q96QB1,P11161,A0A7P0T7Z8,P17787,Q92968,E9PG18,A0A2R8Y5S3,Q8WXH0,Q8N4C6,F1T0I1,Q9H2A3,Q4G0X0,Q92786,Q9UKY4,F8VXI9,P54253,F5GX28,Q14114,Q09470,P05067,A0A590UJS4,P21359,E7EVI4,Q02880,P02461,Q12879,P23769,Q16394,Q4AC94,P07766,O75489,Q96N67"
"GO:BP","developmental process","GO:0032502","false","0.00400962750316141","2.3968959717278757","4740","475","221","13562","O43918,A0A0A0MSA1,A0A2R8YF72,Q9H4A3,Q9NZM4,P40225,Q6PD62,P17535,P21754,Q13023,A0A0J9YX62,O60565,Q9UD57,Q7Z443,O00255,Q5T200,Q5SZP1,Q01484,O94782,P19235,Q15911,Q15648,A0A0J9YYF7,Q9H4Q4,P49736,Q9H4Q3,Q8N3F8,Q9HAZ2,Q5T4F7,Q6V0I7,P10071,Q9Y4Z2,P41180,A0A804HL36,Q9UH99,Q5T481,A0A024R8F3,Q9UBU3,Q9P266,P35869,Q99729,W0Z7M9,Q5JSZ5,Q6WRI0,Q6ZQQ2,Q6ZT12,A0A2R8Y5N1,Q9Y5R5,Q8N568,P78527,Q96SD1,F6VDE0,Q13285,A7KAX9,Q7Z591,O15399,P18858,P29376,O15270,Q8TAQ2,O00443,A6NGG8,P57055,Q9C0F0,Q9Y5Q3,P52952,P59047,P35325,A0A0D9SEJ5,O00468,P19447,Q8TF72,Q96QB1,Q9H4I0,P31269,E7EPN9,Q92673,P21817,Q12805,P11161,Q9HBA0,A0A7P0T7Z8,P22681,Q9P206,O14964,Q9Y5Y9,E7EPC8,P17787,Q6IMN6,P50222,Q86SQ4,P98174,F2Z2Y1,Q9NRR4,Q92968,O14647,O60346,O43555,E9PG18,O95644,P57073,P19883,A0A2R8Y5S3,Q8WXH0,Q8N7X0,Q86YC2,Q9UPW0,Q6UXK5,Q8N4C6,A0A087WZN9,Q9BQG0,Q4LE39,O95831,Q01196,Q9BX95,Q68DE3,Q53TS8,Q9H2W2,Q3V6T2,Q99466,F1T0I1,Q9NSY1,P39060,Q9H2A3,Q9C009,Q8WX93,A6NJ46,Q9HBR0,P43694,O60312,Q4G0X0,Q92786,Q9UKY4,P15173,Q9Y463,Q5TGY3,Q9BZI1,Q8NEC5,F8VXI9,P12107,P54253,F5GX28,O75593,Q13443,Q9BXM0,Q5M9Q1,Q7RTS1,Q96NB3,Q9BXM7,Q14114,Q969G2,Q5JTC6,O60292,Q96MT3,Q09470,Q8N6L0,Q5VU36,Q9Y2X9,Q14671,Q8WVV4,O15240,P29475,Q96G74,Q7Z5L9,P05067,Q9P219,Q86YC3,P20823,Q7Z6E9,O75385,P22033,Q9UGM3,A0A590UJS4,P21359,A0A0B4J1V9,Q9NSY0,Q9HCM4,Q05209,B4DYV8,Q8IYB5,C9J6S5,Q9Y4W6,P09758,E7ESJ3,Q8TAA9,E7EVI4,Q8NC56,Q96E22,Q15772,P22455,Q02880,Q8HWS3,Q15678,A0A804HI52,P02461,P12109,Q04671,Q6ZUT3,Q07283,Q14055,Q8NDV7,O14746,Q12879,Q8NFD5,A0AVK6,P23769,Q16394,Q9BRJ9,P36382,Q4AC94,Q9NSB2,P07766,Q9NYQ7,O75489,Q15842,Q8N8E2,Q6UX46,P78413,Q56NI9,Q96N67,P15692"
"GO:BP","calcium ion transmembrane transport","GO:0070588","true","0.006406664998511004","2.1933679844679204","260","475","28","13562","A0A0A0MSA1,Q9P0X4,Q09666,Q13023,Q7Z443,Q01484,Q13507,Q6ZT12,A0A2R8Y5N1,Q00975,O15399,P21817,Q9HBA0,Q9Y5Y9,P21917,B5TYJ1,E9PG18,Q8WXH2,Q4G0X0,Q8NEC5,Q7RTS1,Q9H3K2,P29475,Q9Y4W6,Q12879,Q01970,Q15842,P46663"
